Round,Round,Pk,Player,College,Yrs,Totals_G,Totals_MP,Totals_PTS,Totals_TRB,Totals_AST,Shooting_FG%,Shooting_3P%,Shooting_FT%,Per Game_MP,Per Game_PTS,Per Game_TRB,Per Game_AST,Advanced_WS,Advanced_WS/48,Advanced_BPM,Advanced_VORP,Year,Group
2,2,30.0,Joel Freeland,0,3,151,1821,477,518,65,.459,.000,.728,12.1,3.2,3.4,0.4,3.2,.084,-3.3,-0.6,2006,3
2,2,31.0,James White,Cincinnati,3,67,583,182,68,35,.438,.340,.676,8.7,2.7,1.0,0.5,0.8,.062,-3.2,-0.2,2006,4
2,2,32.0,Steve Novak,Marquette,11,467,5657,2177,591,132,.437,.430,.877,12.1,4.7,1.3,0.3,14.5,.123,0.8,4.0,2006,4
2,2,33.0,Solomon Jones,South Florida,8,281,3092,839,654,99,.467,.111,.717,11.0,3.0,2.3,0.4,5.0,.078,-4.0,-1.6,2006,4
2,2,34.0,Paul Davis,Michigan State,4,82,702,217,158,32,.402,.000,.732,8.6,2.6,1.9,0.4,0.5,.035,-4.2,-0.4,2006,4
2,2,35.0,P.J. Tucker,Texas,14,886,24993,5863,4778,1225,.425,.366,.750,28.2,6.6,5.4,1.4,43.3,.083,-1.0,6.4,2006,4
2,2,36.0,Craig Smith,Boston College,6,403,6826,3080,1567,322,.553,.037,.661,16.9,7.6,3.9,0.8,16.0,.113,-1.2,1.4,2006,4
2,2,37.0,Bobby Jones,Washington,2,91,867,288,149,44,.442,.306,.685,9.5,3.2,1.6,0.5,1.1,.060,-4.1,-0.5,2006,4
2,2,38.0,Kosta PeroviÃÂ,0,1,7,38,10,13,1,.300,0,.667,5.4,1.4,1.9,0.1,0.0,.060,-5.9,0.0,2006,4
2,2,39.0,David Noel,UNC,1,68,792,184,123,65,.367,.321,.860,11.6,2.7,1.8,1.0,0.4,.024,-3.1,-0.2,2006,4
2,2,40.0,Denham Brown,UConn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,4
2,2,41.0,James Augustine,Illinois,2,27,156,42,33,4,.514,0,.500,5.8,1.6,1.2,0.1,0.3,.101,-2.7,0.0,2006,5
2,2,42.0,Daniel Gibson,Texas,7,397,9316,3115,792,775,.402,.407,.780,23.5,7.8,2.0,2.0,16.0,.082,-1.0,2.4,2006,5
2,2,43.0,Marcus Vinicius,0,2,26,172,50,19,7,.457,.421,.556,6.6,1.9,0.7,0.3,0.2,.056,-3.0,0.0,2006,5
2,2,44.0,Lior Eliyahu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,5
2,2,45.0,Alexander Johnson,Florida State,2,102,1302,439,275,30,.517,0,.672,12.8,4.3,2.7,0.3,1.5,.056,-4.6,-0.9,2006,5
2,2,46.0,Dee Brown,Illinois,2,68,711,140,69,119,.340,.250,.643,10.5,2.1,1.0,1.8,0.1,.008,-3.0,-0.2,2006,5
2,2,47.0,Paul Millsap,Louisiana Tech,16,1085,30498,14536,7673,2378,.489,.341,.736,28.1,13.4,7.1,2.2,95.4,.150,1.9,29.9,2006,5
2,2,48.0,Vladimir Veremeenko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,5
2,2,49.0,Leon Powe,California,5,239,3320,1484,911,78,.515,.000,.682,13.9,6.2,3.8,0.3,12.0,.174,-1.6,0.3,2006,5
2,2,50.0,Ryan Hollins,UCLA,10,518,6134,1913,1140,151,.584,.000,.649,11.8,3.7,2.2,0.3,10.4,.081,-4.1,-3.2,2006,5
2,2,51.0,Cheikh Samb,0,2,22,114,22,31,1,.250,.000,.444,5.2,1.0,1.4,0.0,-0.1,-.056,-9.1,-0.2,2006,6
2,2,52.0,Guillermo DÃÂ­az,Miami (FL),1,6,18,5,2,1,.250,.000,.600,3.0,0.8,0.3,0.2,0.0,.033,-2.9,0.0,2006,6
2,2,53.0,Yotam Halperin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,6
2,2,54.0,Hassan Adams,Arizona,2,73,547,185,84,14,.534,.000,.643,7.5,2.5,1.2,0.2,0.8,.072,-2.3,0.0,2006,6
2,2,55.0,Ejike Ugboaja,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,6
2,2,56.0,Edin BavÃÂiÃÂ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,6
2,2,57.0,Loukas Mavrokefalidis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,6
2,2,58.0,J.R. Pinnock,George Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006,6
2,2,59.0,Damir Markota,0,1,30,170,51,31,6,.365,.375,.636,5.7,1.7,1.0,0.2,-0.2,-.070,-8.5,-0.3,2006,6
2,2,60.0,Will Blalock,Iowa State,1,14,166,25,15,17,.300,.200,1.000,11.9,1.8,1.1,1.2,-0.1,-.032,-5.8,-0.2,2006,6
2,2,1.0,Greg Oden,Ohio State,3,105,2028,840,656,51,.574,0,.658,19.3,8.0,6.2,0.5,7.3,.174,-0.4,0.8,2007,1
2,2,2.0,Kevin Durant,Texas,17,1123,41237,30571,7828,4908,.502,.390,.882,36.7,27.2,7.0,4.4,175.4,.204,6.4,87.6,2007,1
2,2,3.0,Al Horford,Florida,18,1138,35918,14705,8943,3629,.509,.377,.763,31.6,12.9,7.9,3.2,117.3,.157,2.9,44.2,2007,1
2,2,4.0,Mike Conley,Ohio State,18,1172,36597,16470,3454,6625,.438,.389,.825,31.2,14.1,2.9,5.7,105.7,.139,2.4,40.7,2007,1
2,2,5.0,Jeff Green,Georgetown,17,1217,33257,14413,4882,1784,.450,.338,.804,27.3,11.8,4.0,1.5,55.9,.081,-1.4,4.6,2007,1
2,2,6.0,Yi Jianlian,0,5,272,6038,2148,1339,192,.404,.333,.780,22.2,7.9,4.9,0.7,3.1,.025,-4.3,-3.5,2007,1
2,2,7.0,Corey Brewer,Florida,13,819,18771,7097,2287,1250,.425,.284,.713,22.9,8.7,2.8,1.5,22.5,.058,-1.6,2.0,2007,1
2,2,8.0,Brandan Wright,UNC,10,428,6949,2976,1560,199,.607,.000,.674,16.2,7.0,3.6,0.5,26.2,.181,2.3,7.5,2007,1
2,2,9.0,Joakim Noah,Florida,13,672,18646,5881,6058,1907,.491,.000,.700,27.7,8.8,9.0,2.8,61.9,.159,2.5,20.9,2007,1
2,2,10.0,Spencer Hawes,Washington,10,684,15541,5932,3893,1271,.457,.350,.716,22.7,8.7,5.7,1.9,22.6,.070,-1.1,3.4,2007,1
2,2,11.0,Acie Law,Texas A&M,4,188,2385,725,195,309,.413,.235,.778,12.7,3.9,1.0,1.6,1.6,.032,-3.9,-1.1,2007,2
2,2,12.0,Thaddeus Young,Georgia Tech,17,1172,33012,14225,6614,2135,.503,.328,.661,28.2,12.1,5.6,1.8,71.9,.105,0.5,20.7,2007,2
2,2,13.0,Julian Wright,Kansas,4,231,3049,907,531,182,.499,.262,.584,13.2,3.9,2.3,0.8,3.9,.061,-0.5,1.2,2007,2
2,2,14.0,Al Thornton,Florida State,4,296,8274,3527,1233,353,.452,.293,.747,28.0,11.9,4.2,1.2,6.1,.035,-3.5,-3.2,2007,2
2,2,15.0,Rodney Stuckey,Eastern Washington,10,651,17890,8185,1912,2333,.423,.300,.824,27.5,12.6,2.9,3.6,28.7,.077,-0.9,4.9,2007,2
2,2,16.0,Nick Young,USC,12,720,16419,8194,1427,687,.418,.376,.836,22.8,11.4,2.0,1.0,18.6,.054,-2.2,-0.8,2007,2
2,2,17.0,Sean Williams,Boston College,4,137,1978,581,472,47,.511,.000,.624,14.4,4.2,3.4,0.3,3.0,.073,-3.1,-0.6,2007,2
2,2,18.0,Marco Belinelli,0,13,860,19548,8370,1769,1429,.424,.376,.846,22.7,9.7,2.1,1.7,30.5,.075,-1.3,3.3,2007,2
2,2,19.0,Javaris Crittenton,Georgia Tech,2,113,1853,595,276,201,.442,.231,.638,16.4,5.3,2.4,1.8,0.1,.002,-4.2,-1.0,2007,2
2,2,20.0,Jason Smith,Colorado State,11,616,10029,3777,2075,453,.468,.333,.783,16.3,6.1,3.4,0.7,14.1,.067,-2.9,-2.4,2007,2
2,2,21.0,Daequan Cook,Ohio State,6,328,5993,2114,703,243,.369,.359,.813,18.3,6.4,2.1,0.7,4.9,.039,-2.7,-1.1,2007,3
2,2,22.0,Jared Dudley,Boston College,14,904,20117,6633,2849,1394,.463,.393,.732,22.3,7.3,3.2,1.5,43.0,.103,0.2,11.0,2007,3
2,2,23.0,Wilson Chandler,DePaul,12,676,20287,8463,3574,1205,.443,.341,.770,30.0,12.5,5.3,1.8,29.0,.069,-1.3,3.5,2007,3
2,2,24.0,Rudy FernÃÂ¡ndez,0,4,249,5965,2254,608,554,.399,.360,.840,24.0,9.1,2.4,2.2,14.2,.114,1.7,5.6,2007,3
2,2,25.0,Morris Almond,Rice University,3,38,361,119,46,12,.381,.292,.743,9.5,3.1,1.2,0.3,0.0,.005,-6.1,-0.4,2007,3
2,2,26.0,Aaron Brooks,Oregon,10,645,13439,6259,1079,1925,.413,.370,.837,20.8,9.7,1.7,3.0,19.2,.069,-1.2,2.7,2007,3
2,2,27.0,Arron Afflalo,UCLA,11,762,20829,8198,2176,1386,.450,.386,.825,27.3,10.8,2.9,1.8,33.5,.077,-1.5,2.4,2007,3
2,2,28.0,Tiago Splitter,0,7,355,6812,2816,1779,423,.555,.143,.697,19.2,7.9,5.0,1.2,25.3,.178,1.1,5.4,2007,3
2,2,29.0,Alando Tucker,Wisconsin,3,51,426,211,49,16,.423,.294,.783,8.4,4.1,1.0,0.3,0.4,.045,-4.5,-0.3,2007,3
2,2,30.0,Petteri Koponen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,3
2,2,31.0,Carl Landry,Purdue,9,513,11524,5541,2533,355,.535,.300,.785,22.5,10.8,4.9,0.7,35.9,.149,-0.3,5.0,2007,4
2,2,32.0,Gabe Pruitt,USC,2,62,461,125,51,52,.321,.283,.783,7.4,2.0,0.8,0.8,0.4,.043,-2.8,-0.1,2007,4
2,2,33.0,Marcus Williams,Arizona,2,13,39,14,12,3,.318,0,0,3.0,1.1,0.9,0.2,-0.1,-.084,-5.4,0.0,2007,4
2,2,34.0,Nick Fazekas,Nevada,1,26,269,107,89,11,.561,.000,.682,10.3,4.1,3.4,0.4,0.8,.148,0.5,0.2,2007,4
2,2,35.0,Glen Davis,LSU,8,514,10865,4111,2236,457,.447,.182,.700,21.1,8.0,4.4,0.9,18.6,.082,-2.6,-1.7,2007,4
2,2,36.0,Jermareo Davidson,Alabama,2,52,433,162,96,14,.425,0,.578,8.3,3.1,1.8,0.3,0.0,.000,-5.2,-0.3,2007,4
2,2,37.0,Josh McRoberts,Duke,11,433,8271,2333,1686,901,.463,.340,.705,19.1,5.4,3.9,2.1,18.5,.107,0.3,4.7,2007,4
2,2,38.0,Kyrylo Fesenko,0,5,135,1107,305,269,40,.496,.000,.410,8.2,2.3,2.0,0.3,0.9,.038,-5.7,-1.1,2007,4
2,2,39.0,Stanko BaraÃÂ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,4
2,2,40.0,Sun Yue,0,1,10,28,6,0,2,.273,.000,0,2.8,0.6,0.0,0.2,-0.1,-.226,-19.4,-0.1,2007,4
2,2,41.0,Chris Richard,Florida,2,70,780,135,194,25,.483,0,.605,11.1,1.9,2.8,0.4,0.7,.045,-5.7,-0.7,2007,5
2,2,42.0,Derrick Byars,Vanderbilt,1,2,37,10,11,1,.273,.000,1.000,18.5,5.0,5.5,0.5,0.1,.147,-4.7,0.0,2007,5
2,2,43.0,Adam Haluska,Iowa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,5
2,2,44.0,Reyshawn Terry,UNC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,5
2,2,45.0,Jared Jordan,Marist College,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,5
2,2,46.0,StÃÂ©phane Lasme,UMass,1,16,303,83,53,3,.451,0,.594,18.9,5.2,3.3,0.2,0.3,.041,-4.4,-0.2,2007,5
2,2,47.0,Dominic McGuire,Fresno State,6,342,5348,939,1169,422,.419,.188,.658,15.6,2.7,3.4,1.2,4.1,.037,-2.1,-0.1,2007,5
2,2,48.0,Marc Gasol,0,13,891,28719,12514,6604,2996,.481,.360,.776,32.2,14.0,7.4,3.4,85.3,.143,3.1,36.5,2007,5
2,2,49.0,Aaron Gray,Pitt,7,318,3851,1066,1190,207,.509,.000,.562,12.1,3.4,3.7,0.7,6.2,.077,-3.6,-1.5,2007,5
2,2,50.0,Renaldas Seibutis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,5
2,2,51.0,JamesOn Curry,Oklahoma State,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2007,6
2,2,52.0,Taurean Green,Florida,1,17,74,27,10,11,.280,.182,.917,4.4,1.6,0.6,0.6,-0.1,-.066,-7.5,-0.1,2007,6
2,2,53.0,Demetris Nichols,Syracuse,2,18,58,22,7,2,.281,.200,.500,3.2,1.2,0.4,0.1,-0.2,-.203,-10.3,-0.1,2007,6
2,2,54.0,Brad Newley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,6
2,2,55.0,Herbert Hill,Providence,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,6
2,2,56.0,Ramon Sessions,Nevada,11,691,16119,7141,1840,2807,.434,.316,.791,23.3,10.3,2.7,4.1,28.8,.086,-0.7,5.2,2007,6
2,2,57.0,Sammy Mejia,DePaul,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,6
2,2,58.0,Georgios Printezis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,6
2,2,59.0,D.J. Strawberry,Maryland,1,33,270,73,28,30,.315,.240,.474,8.2,2.2,0.8,0.9,-0.2,-.031,-5.6,-0.2,2007,6
2,2,60.0,Milovan RakoviÃÂ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2007,6
2,2,1.0,Derrick Rose,Memphis,15,723,22054,12573,2324,3770,.456,.316,.831,30.5,17.4,3.2,5.2,44.6,.097,1.2,18.2,2008,1
2,2,2.0,Michael Beasley,Kansas State,11,609,13903,7568,2861,788,.465,.349,.759,22.8,12.4,4.7,1.3,15.6,.054,-1.7,0.9,2008,1
2,2,3.0,O.J. Mayo,USC,8,547,16919,7574,1706,1607,.429,.373,.820,30.9,13.8,3.1,2.9,21.8,.062,-0.9,4.7,2008,1
2,2,4.0,Russell Westbrook,UCLA,17,1237,41173,26205,8677,9925,.439,.305,.772,33.3,21.2,7.0,8.0,112.5,.131,3.6,58.4,2008,1
2,2,5.0,Kevin Love,UCLA,17,952,27505,15421,9497,2173,.438,.369,.828,28.9,16.2,10.0,2.3,94.9,.166,3.2,36.3,2008,1
2,2,6.0,Danilo Gallinari,0,14,777,22410,11607,3618,1469,.428,.381,.876,28.8,14.9,4.7,1.9,65.4,.140,1.7,20.8,2008,1
2,2,7.0,Eric Gordon,Indiana,17,925,28884,14134,2113,2508,.430,.372,.810,31.2,15.3,2.3,2.7,41.9,.070,-0.8,9.0,2008,1
2,2,8.0,Joe Alexander,West Virginia,2,67,745,282,120,44,.410,.340,.698,11.1,4.2,1.8,0.7,0.5,.030,-3.6,-0.3,2008,1
2,2,9.0,D.J. Augustin,Texas,14,976,22851,9259,1805,3761,.412,.381,.867,23.4,9.5,1.8,3.9,47.7,.100,-0.7,7.6,2008,1
2,2,10.0,Brook Lopez,Stanford,17,1105,33522,17517,6737,1615,.497,.352,.797,30.3,15.9,6.1,1.5,91.9,.132,1.3,27.8,2008,1
2,2,11.0,Jerryd Bayless,Arizona,11,586,12486,4909,1235,1674,.411,.361,.818,21.3,8.4,2.1,2.9,18.6,.072,-1.6,1.1,2008,2
2,2,12.0,Jason Thompson,Rider University,8,588,14819,5210,3880,635,.496,.143,.657,25.2,8.9,6.6,1.1,23.8,.077,-2.6,-2.4,2008,2
2,2,13.0,Brandon Rush,Kansas,9,481,10564,3250,1413,468,.426,.402,.706,22.0,6.8,2.9,1.0,11.2,.051,-1.4,1.6,2008,2
2,2,14.0,Anthony Randolph,LSU,6,252,3841,1789,1078,187,.453,.241,.740,15.2,7.1,4.3,0.7,5.8,.072,-1.6,0.4,2008,2
2,2,15.0,Robin Lopez,Stanford,16,992,20937,8326,4660,819,.537,.297,.743,21.1,8.4,4.7,0.8,49.6,.114,-1.1,4.6,2008,2
2,2,16.0,Marreese Speights,Florida,10,705,10640,5592,2875,461,.459,.356,.797,15.1,7.9,4.1,0.7,25.8,.116,-2.2,-0.6,2008,2
2,2,17.0,Roy Hibbert,Georgetown,9,662,16389,6611,4173,885,.465,.250,.755,24.8,10.0,6.3,1.3,35.9,.105,-1.1,3.5,2008,2
2,2,18.0,JaVale McGee,Nevada,16,909,14676,6907,4577,386,.578,.192,.604,16.1,7.6,5.0,0.4,43.7,.143,0.0,7.3,2008,2
2,2,19.0,J.J. Hickson,NC State,8,534,11925,5081,3639,449,.505,.000,.617,22.3,9.5,6.8,0.8,21.9,.088,-1.8,0.5,2008,2
2,2,20.0,Alexis AjinÃÂ§a,0,7,293,3905,1553,1150,143,.503,.286,.797,13.3,5.3,3.9,0.5,7.5,.093,-2.8,-0.8,2008,2
2,2,21.0,Ryan Anderson,California,12,649,16769,8001,3413,586,.422,.380,.854,25.8,12.3,5.3,0.9,46.7,.134,1.0,12.8,2008,3
2,2,22.0,Courtney Lee,Western Kentucky,12,811,21938,7765,2127,1353,.451,.388,.853,27.1,9.6,2.6,1.7,39.3,.086,-0.6,7.9,2008,3
2,2,23.0,Kosta Koufos,Ohio State,11,686,11271,3913,3452,359,.534,.000,.582,16.4,5.7,5.0,0.5,28.3,.120,-1.3,2.0,2008,3
2,2,24.0,Serge Ibaka,0,14,919,25127,11028,6513,749,.513,.359,.757,27.3,12.0,7.1,0.8,73.0,.139,0.5,15.7,2008,3
2,2,25.0,Nicolas Batum,0,17,1131,32636,11260,5472,3548,.437,.369,.832,28.9,10.0,4.8,3.1,73.9,.109,1.5,28.7,2008,3
2,2,26.0,George Hill,IUPUI,15,915,24501,9545,2731,2807,.457,.380,.806,26.8,10.4,3.0,3.1,71.0,.139,1.1,19.4,2008,3
2,2,27.0,Darrell Arthur,Kansas,9,503,8945,3282,1768,409,.444,.352,.765,17.8,6.5,3.5,0.8,12.3,.066,-2.2,-0.4,2008,3
2,2,28.0,DontÃÂ© Greene,Syracuse,4,253,4259,1541,600,183,.406,.304,.701,16.8,6.1,2.4,0.7,1.5,.017,-2.8,-0.9,2008,3
2,2,29.0,D.J. White,Indiana,6,138,2111,810,437,80,.507,.333,.720,15.3,5.9,3.2,0.6,3.8,.087,-2.1,0.0,2008,3
2,2,30.0,J.R. Giddens,New Mexico,2,38,247,73,54,13,.476,.000,.565,6.5,1.9,1.4,0.3,0.1,.027,-4.3,-0.1,2008,3
2,2,31.0,Nikola PekoviÃÂ,0,6,271,6744,3405,1807,199,.518,0,.760,24.9,12.6,6.7,0.7,18.8,.134,-0.7,2.2,2008,4
2,2,32.0,Walter Sharpe,UAB,1,8,20,8,3,0,.364,.000,.000,2.5,1.0,0.4,0.0,-0.1,-.131,-10.1,0.0,2008,4
2,2,33.0,Joey Dorsey,Memphis,4,130,1488,344,513,55,.534,.000,.375,11.4,2.6,3.9,0.4,2.9,.092,-2.7,-0.3,2008,4
2,2,34.0,Mario Chalmers,Kansas,9,646,17245,5743,1585,2412,.417,.351,.793,26.7,8.9,2.5,3.7,32.3,.090,-0.6,5.9,2008,4
2,2,35.0,DeAndre Jordan,Texas A&M,17,1111,27867,9483,10785,1045,.674,.154,.475,25.1,8.5,9.7,0.9,98.8,.170,1.1,22.2,2008,4
2,2,36.0,ÃÂmer AÃÂÃÂ±k,0,8,471,9216,2479,3362,280,.528,.000,.551,19.6,5.3,7.1,0.6,20.9,.109,-1.9,0.1,2008,4
2,2,37.0,Luc Mbah a Moute,UCLA,12,689,16038,4380,2800,588,.454,.334,.659,23.3,6.4,4.1,0.9,26.0,.078,-1.5,2.0,2008,4
2,2,38.0,Kyle Weaver,Washington State,3,73,1379,363,158,119,.441,.353,.736,18.9,5.0,2.2,1.6,1.5,.051,-1.1,0.3,2008,4
2,2,39.0,Sonny Weems,Arkansas,4,183,3335,1189,402,257,.465,.283,.702,18.2,6.5,2.2,1.4,0.0,.001,-4.2,-1.8,2008,4
2,2,40.0,Chris Douglas-Roberts,Memphis,6,222,4381,1571,472,254,.439,.329,.831,19.7,7.1,2.1,1.1,5.4,.059,-2.2,-0.2,2008,4
2,2,41.0,Nathan Jawai,0,2,45,431,126,106,24,.435,.000,.684,9.6,2.8,2.4,0.5,0.2,.020,-4.4,-0.3,2008,5
2,2,42.0,Sean Singletary,Virginia,1,37,303,90,35,29,.365,.400,.857,8.2,2.4,0.9,0.8,0.0,.006,-5.1,-0.2,2008,5
2,2,43.0,Patrick Ewing,Georgetown,1,7,19,3,2,2,.000,.000,.750,2.7,0.4,0.3,0.3,-0.1,-.158,-9.1,0.0,2008,5
2,2,44.0,Ante TomiÃÂ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,5
2,2,45.0,Goran DragiÃÂ,0,15,946,25603,12568,2816,4405,.459,.362,.766,27.1,13.3,3.0,4.7,56.7,.106,0.5,15.9,2008,5
2,2,46.0,Trent Plaisted,BYU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,5
2,2,47.0,Henry Walker,Kansas State,5,181,3016,1079,401,153,.446,.369,.760,16.7,6.0,2.2,0.8,5.0,.079,-1.8,0.2,2008,5
2,2,48.0,Malik Hairston,Oregon,2,62,472,149,77,29,.512,.167,.514,7.6,2.4,1.2,0.5,0.8,.086,-2.0,0.0,2008,5
2,2,49.0,Richard Hendrix,Alabama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,5
2,2,50.0,DeVon Hardin,California,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,5
2,2,51.0,Shan Foster,Vanderbilt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,6
2,2,52.0,Darnell Jackson,Kansas,3,138,1039,308,203,26,.449,.235,.644,7.5,2.2,1.5,0.2,1.3,.059,-5.2,-0.8,2008,6
2,2,53.0,Tadija DragiÃÂeviÃÂ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,6
2,2,54.0,Maarty Leunen,Oregon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,6
2,2,55.0,Mike Taylor,Iowa State,1,51,771,289,87,106,.412,.325,.691,15.1,5.7,1.7,2.1,-0.4,-.028,-5.2,-0.6,2008,6
2,2,56.0,Sasha Kaun,Kansas,1,25,95,23,26,3,.529,0,.455,3.8,0.9,1.0,0.1,0.2,.096,-2.8,0.0,2008,6
2,2,57.0,James Gist,Maryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,6
2,2,58.0,Joe Crawford,Kentucky,1,2,23,9,4,1,.300,.250,1.000,11.5,4.5,2.0,0.5,0.0,.037,-2.7,0.0,2008,6
2,2,59.0,Deron Washington,Virginia Tech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,6
2,2,60.0,Semih Erden,0,2,69,928,262,190,29,.546,0,.594,13.4,3.8,2.8,0.4,1.8,.094,-3.6,-0.4,2008,6
2,2,1.0,Blake Griffin,Oklahoma,13,765,24384,14513,6109,3055,.493,.328,.696,31.9,19.0,8.0,4.0,81.1,.160,3.3,32.8,2009,1
2,2,2.0,Hasheem Thabeet,UConn,5,224,2357,483,595,27,.567,0,.578,10.5,2.2,2.7,0.1,4.8,.099,-2.7,-0.4,2009,1
2,2,3.0,James Harden,Arizona State,16,1151,40012,27687,6473,8316,.439,.363,.861,34.8,24.1,5.6,7.2,174.7,.210,6.3,84.2,2009,1
2,2,4.0,Tyreke Evans,Memphis,10,594,18242,9347,2720,2852,.440,.323,.757,30.7,15.7,4.6,4.8,28.4,.075,0.8,13.1,2009,1
2,2,5.0,Ricky Rubio,0,12,698,20694,7570,2830,5160,.388,.324,.843,29.6,10.8,4.1,7.4,42.3,.098,0.5,13.3,2009,1
2,2,6.0,Jonny Flynn,Syracuse,3,163,3738,1504,307,634,.400,.338,.809,22.9,9.2,1.9,3.9,-1.1,-.015,-4.0,-1.9,2009,1
2,2,7.0,Stephen Curry,Davidson,16,1026,34975,25386,4819,6540,.471,.423,.911,34.1,24.7,4.7,6.4,143.1,.196,6.5,74.7,2009,1
2,2,8.0,Jordan Hill,Arizona,8,409,7692,3232,2389,322,.497,.136,.699,18.8,7.9,5.8,0.8,16.4,.102,-2.0,0.0,2009,1
2,2,9.0,DeMar DeRozan,USC,16,1187,41228,25292,5208,4869,.469,.300,.842,34.7,21.3,4.4,4.1,108.5,.126,0.8,29.4,2009,1
2,2,10.0,Brandon Jennings,0,9,555,16844,7801,1659,3151,.387,.345,.796,30.3,14.1,3.0,5.7,29.9,.085,0.8,11.8,2009,1
2,2,11.0,Terrence Williams,Louisville,4,153,2922,1085,545,364,.412,.317,.659,19.1,7.1,3.6,2.4,-0.2,-.004,-2.8,-0.6,2009,2
2,2,12.0,Gerald Henderson,Duke,8,535,13854,5987,1716,1009,.440,.327,.793,25.9,11.2,3.2,1.9,18.3,.063,-1.8,0.6,2009,2
2,2,13.0,Tyler Hansbrough,UNC,7,428,7233,2881,1808,181,.439,.136,.738,16.9,6.7,4.2,0.4,20.2,.134,-2.0,0.0,2009,2
2,2,14.0,Earl Clark,Louisville,6,261,3630,1138,778,134,.403,.328,.664,13.9,4.4,3.0,0.5,2.9,.038,-2.8,-0.8,2009,2
2,2,15.0,Austin Daye,Gonzaga,6,293,4132,1522,764,212,.402,.351,.778,14.1,5.2,2.6,0.7,4.5,.053,-2.0,0.0,2009,2
2,2,16.0,James Johnson,Wake Forest,16,786,15561,5830,2716,1610,.473,.300,.678,19.8,7.4,3.5,2.0,27.4,.084,0.4,9.3,2009,2
2,2,17.0,Jrue Holiday,UCLA,16,1037,34160,16422,4340,6440,.462,.370,.788,32.9,15.8,4.2,6.2,74.6,.105,1.6,31.1,2009,2
2,2,18.0,Ty Lawson,UNC,8,551,16088,6977,1506,3316,.460,.359,.770,29.2,12.7,2.7,6.0,42.1,.126,1.4,13.6,2009,2
2,2,19.0,Jeff Teague,Wake Forest,12,826,22164,10061,1989,4585,.444,.360,.844,26.8,12.2,2.4,5.6,52.4,.113,0.6,14.3,2009,2
2,2,20.0,Eric Maynor,VCU,5,267,3896,1141,348,760,.392,.350,.721,14.6,4.3,1.3,2.8,3.3,.041,-2.9,-0.8,2009,2
2,2,21.0,Darren Collison,UCLA,11,711,20833,8861,1889,3545,.471,.394,.853,29.3,12.5,2.7,5.0,49.9,.115,0.5,13.4,2009,3
2,2,22.0,Victor Claver,0,3,80,1072,258,178,56,.398,.293,.585,13.4,3.2,2.2,0.7,0.2,.011,-3.6,-0.4,2009,3
2,2,23.0,Omri Casspi,0,10,588,11959,4642,2355,662,.454,.368,.678,20.3,7.9,4.0,1.1,19.6,.078,-0.8,3.5,2009,3
2,2,24.0,Byron Mullens,Ohio State,5,189,3446,1398,790,153,.408,.319,.706,18.2,7.4,4.2,0.8,0.6,.008,-4.0,-1.8,2009,3
2,2,25.0,Rodrigue Beaubois,0,4,182,2896,1286,338,374,.439,.325,.810,15.9,7.1,1.9,2.1,4.8,.079,-0.1,1.4,2009,3
